label,Filename
0,S05-SR-38.txt
1,S81-VT-527.txt
1,S56-VT-435.txt
1,S06-VT-174.txt
1,S65-VT-368.txt
1,S46-VT-581.txt
1,S06-VT-552.txt
0,S07-AFb-114.txt
0,S44-SR-49.txt
1,S29-VT-307.txt
0,S49-VPD-46.txt
1,S77-VT-434.txt
0,S17-SVT-121.txt
1,S04-VFt-15.txt
1,S08-VT-365.txt
0,S35-SR-489.txt
1,S74-VT-87.txt
1,S95-VT-331.txt
1,S74-VT-196.txt
1,S79-VT-457.txt
1,S86-VT-843.txt
0,S62-SR-341.txt
0,S58-SR-133.txt
1,S62-VT-140.txt
0,S37-SR-47.txt
1,S79-VT-183.txt
0,S23-SR-1.txt
0,S58-SR-79.txt
0,S35-SR-669.txt
0,S32-SR-52.txt
1,S62-VT-536.txt
1,S88-VT-342.txt
1,S88-VT-291.txt
0,S20-SR-955.txt
0,S36-SR-36.txt
0,S36-SR-103.txt
1,S80-VFb-209.txt
1,S32-VFb-168.txt
0,S81-VPD-101.txt
0,S80-SR-89.txt
1,S06-VT-262.txt
0,S28-SVT-304.txt
1,S57-VT-178.txt
0,S79-SR-627.txt
0,S64-SR-131.txt
1,S88-VT-211.txt
1,S79-VT-188.txt
0,S32-SR-74.txt
1,S86-VT-951.txt
0,S86-SR-1020.txt
1,S06-VT-457.txt
0,S26-SR-568.txt
0,S49-SR-180.txt
0,S77-SR-288.txt
0,S10-SR-398.txt
0,S28-SVT-341.txt
1,S24-VT-242.txt
0,S37-SVT-141.txt
0,S49-SR-172.txt
0,S29-SR-112.txt
0,S81-VPD-106.txt
1,S15-VT-675.txt
0,S15-SR-136.txt
0,S26-SR-356.txt
1,S58-VT-323.txt
1,S65-VT-117.txt
0,S31-SR-80.txt
0,S53-SR-126.txt
0,S40-AFb-223.txt
0,S05-SR-77.txt
1,S15-VT-859.txt
1,S86-VT-259.txt
0,S93-SR-101.txt
0,S24-SR-69.txt
1,S86-VT-1109.txt
1,S58-VT-369.txt
1,S40-VT-27.txt
0,S77-SR-304.txt
1,S65-VT-153.txt
0,S90-AFb-251.txt
1,S25-VT-195.txt
1,S85-VT-47.txt
0,S60-SR-28.txt
1,S60-VT-573.txt
1,S62-VT-557.txt
1,S80-VFb-261.txt
1,S25-VT-178.txt
1,S95-VT-78.txt
1,S50-VT-259.txt
1,S53-VFb-158.txt
